DistrictId,DistrictName,BlockId,BlockName,ClusterId,ClusterName,SchoolId,SchoolName,Semester_Performance,Grade3,Grade4,Grade5,Grade6,Grade7,Grade8,TotalStudents
2407,"Ahmedabad",240712,"Amc","2407120042","Naranpura 1",24071204380,"Vatva School No. 3","25.2 %","null %","null %","null %","23.9 %","26.6 %","25.5 %",328
2407,"Ahmedabad",240712,"Amc","2407120042","Naranpura 1",24071204304,"Ishanpur-1","35.3 %","null %","null %","null %","33.9 %","35.5 %","36.7 %",363
2407,"Ahmedabad",240712,"Amc","2407120042","Naranpura 1",24071204342,"Vatava Guj School-4","40.8 %","51.7 %","50.1 %","25.7 %","null %","null %","null %",319
2407,"Ahmedabad",240712,"Amc","2407120042","Naranpura 1",24071204306,"Vatava-1","43.9 %","null %","null %","null %","43.9 %","42.0 %","44.8 %",445
2407,"Ahmedabad",240712,"Amc","2407120042","Naranpura 1",24071204305,"Ishanpur-2","50.5 %","63.3 %","56.4 %","40.5 %","null %","null %","null %",346
2407,"Ahmedabad",240712,"Amc","2407120042","Naranpura 1",24071204307,"Vatava-2","61.6 %","65.6 %","66.2 %","56.1 %","null %","null %","null %",345
