DistrictId,DistrictName,BlockId,BlockName,ClusterId,ClusterName,SchoolId,SchoolName,Semester_Performance,Grade3,Grade4,Grade5,Grade6,Grade7,Grade8,TotalStudents
2407,"Ahmedabad",240702,"Detroj-Rampura","2407020004","Detroj",24070206901,"Vasana Primary School","36.5 %","48.4 %","57.5 %","38.0 %","32.0 %","34.1 %","32.6 %",121
2407,"Ahmedabad",240702,"Detroj-Rampura","2407020004","Detroj",24070201601,"Chhaniyar  Primary School - 1","37.5 %","57.2 %","47.6 %","34.5 %","42.8 %","32.2 %","32.6 %",144
2407,"Ahmedabad",240702,"Detroj-Rampura","2407020004","Detroj",24070206001,"Shihor  Primary School","44.5 %","54.6 %","60.3 %","42.6 %","34.4 %","41.6 %","49.7 %",128
2407,"Ahmedabad",240702,"Detroj-Rampura","2407020004","Detroj",24070201101,"Bhankoda  Primary School","44.8 %","66.2 %","66.4 %","49.3 %","31.6 %","49.0 %","40.5 %",184
2407,"Ahmedabad",240702,"Detroj-Rampura","2407020004","Detroj",24070204101,"Laxmipura (C) Primary School - 1","65.7 %","61.9 %","46.2 %","80.6 %","67.9 %","null %","null %",11
2407,"Ahmedabad",240702,"Detroj-Rampura","2407020004","Detroj",24070200901,"Bhagapur  Primary School","66.4 %","83.6 %","70.6 %","64.1 %","64.2 %","62.7 %","70.3 %",41
