DistrictId,DistrictName,BlockId,BlockName,ClusterId,ClusterName,SchoolId,SchoolName,Semester_Performance,Grade3,Grade4,Grade5,Grade6,Grade7,Grade8,TotalStudents
2407,"Ahmedabad",240712,"Amc","2407120031","Kankariya-1",24071203105,"Rajpur - 17","21.3 %","null %","null %","null %","19.8 %","19.5 %","25.0 %",431
2407,"Ahmedabad",240712,"Amc","2407120031","Kankariya-1",24071203102,"Rajpur - 8","28.5 %","60.9 %","null %","38.4 %","20.2 %","19.8 %","37.4 %",181
2407,"Ahmedabad",240712,"Amc","2407120031","Kankariya-1",24071203006,"Rajpur - 1","30.5 %","51.8 %","56.1 %","35.9 %","20.8 %","25.5 %","34.6 %",237
2407,"Ahmedabad",240712,"Amc","2407120031","Kankariya-1",24071203012,"Rajpur - 9","31.0 %","49.3 %","52.8 %","23.7 %","25.6 %","30.0 %","29.9 %",271
2407,"Ahmedabad",240712,"Amc","2407120031","Kankariya-1",24071203103,"Rajpur-11","39.4 %","62.2 %","59.6 %","29.0 %","33.4 %","35.9 %","38.9 %",296
2407,"Ahmedabad",240712,"Amc","2407120031","Kankariya-1",24071202901,"Rakhiyal - 1","40.1 %","58.4 %","48.2 %","45.4 %","41.2 %","37.5 %","35.3 %",434
2407,"Ahmedabad",240712,"Amc","2407120031","Kankariya-1",24071202925,"Rakhiyal English - 1","44.9 %","78.2 %","57.0 %","65.7 %","35.3 %","42.0 %","38.6 %",149
2407,"Ahmedabad",240712,"Amc","2407120031","Kankariya-1",24071203008,"Rajpur - 3","51.2 %","67.3 %","69.2 %","47.7 %","43.7 %","49.9 %","53.9 %",271
2407,"Ahmedabad",240712,"Amc","2407120031","Kankariya-1",24071203106,"Rajpur - 18","58.9 %","69.6 %","61.1 %","51.5 %","null %","null %","null %",366
