DistrictId,DistrictName,BlockId,BlockName,ClusterId,ClusterName,SchoolId,SchoolName,Semester_Performance,Grade3,Grade4,Grade5,Grade6,Grade7,Grade8,TotalStudents
2407,"Ahmedabad",240712,"Amc","2407120003","Amraiwadi Hindi 1",24071202115,"Saraspur Urdu - 1","12.4 %","null %","null %","null %","10.4 %","14.0 %","11.9 %",57
2407,"Ahmedabad",240712,"Amc","2407120003","Amraiwadi Hindi 1",24071200302,"Dariyapur -U 2","51.0 %","null %","67.9 %","78.0 %","45.1 %","56.9 %","44.4 %",219
2407,"Ahmedabad",240712,"Amc","2407120003","Amraiwadi Hindi 1",24071202117,"Saraspur Urdu - 3","58.4 %","null %","null %","null %","52.5 %","62.2 %","59.6 %",112
2407,"Ahmedabad",240712,"Amc","2407120003","Amraiwadi Hindi 1",24071202118,"Saraspur Urdu - 4","64.0 %","null %","null %","64.0 %","null %","null %","null %",86
2407,"Ahmedabad",240712,"Amc","2407120003","Amraiwadi Hindi 1",24071202119,"Saraspur Urdu - 5","65.8 %","65.4 %","75.4 %","58.6 %","54.8 %","64.4 %","70.2 %",51
2407,"Ahmedabad",240712,"Amc","2407120003","Amraiwadi Hindi 1",24071200312,"Asarwa U-2","66.8 %","69.4 %","64.8 %","66.3 %","null %","null %","null %",22
2407,"Ahmedabad",240712,"Amc","2407120003","Amraiwadi Hindi 1",24071202116,"Saraspur Urdu - 2","79.0 %","77.6 %","83.8 %","74.7 %","null %","null %","null %",37
